Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,TotalValue,Month,Year,CustomerType
515184,84050,PINK HEART SHAPE EGG FRYING PAN,6,2010-07-09 09:03:00,1.65,12839.0,United Kingdom,9.899999999999999,7,2010,Registered
515254,22440,BALLOON WATER BOMB PACK OF 35,6,2010-07-09 11:44:00,0.42,Guest,United Kingdom,2.52,7,2010,Guest
515254,85164B,BLACK BAROQUE CUCKOO CLOCK,2,2010-07-09 11:44:00,25.49,Guest,United Kingdom,50.98,7,2010,Guest
515254,21890,S/6 WOODEN SKITTLES IN COTTON BAG,1,2010-07-09 11:44:00,5.91,Guest,United Kingdom,5.91,7,2010,Guest
515254,15039,SANDALWOOD FAN,1,2010-07-09 11:44:00,1.66,Guest,United Kingdom,1.66,7,2010,Guest
515303,22508,DOORSTOP RETROSPOT HEART,4,2010-07-09 15:46:00,3.75,15283.0,United Kingdom,15.0,7,2010,Registered
515313,84991,60 TEATIME FAIRY CAKE CASES,2,2010-07-11 10:28:00,0.55,15164.0,United Kingdom,1.1,7,2010,Registered
515323,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,2010-07-11 12:34:00,2.95,16985.0,United Kingdom,17.700000000000003,7,2010,Registered
515340,20983,12 PENCILS TALL TUBE RED SPOTTY,1,2010-07-11 17:21:00,0.85,Guest,United Kingdom,0.85,7,2010,Guest
515347,21206,STRAWBERRY HONEYCOMB  GARLAND ,12,2010-07-12 10:26:00,1.65,12472.0,Germany,19.799999999999997,7,2010,Registered
515353,20670,VIP HOLIDAY PURSE,1,2010-07-12 10:54:00,2.51,Guest,United Kingdom,2.51,7,2010,Guest
515353,22147,FELTCRAFT BUTTERFLY HEARTS,1,2010-07-12 10:54:00,3.36,Guest,United Kingdom,3.36,7,2010,Guest
515353,35971,ROSE FOLKART HEART DECORATIONS,1,2010-07-12 10:54:00,2.51,Guest,United Kingdom,2.51,7,2010,Guest
515411,79029,GLASS HONEYPOT WASP CATCHER,1,2010-07-12 12:44:00,1.95,14667.0,United Kingdom,1.95,7,2010,Registered
515411,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2010-07-12 12:44:00,1.95,14667.0,United Kingdom,19.5,7,2010,Registered
515411,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,6,2010-07-12 12:44:00,0.85,14667.0,United Kingdom,5.1,7,2010,Registered
515423,82567,"AIRLINE LOUNGE,METAL SIGN",2,2010-07-12 13:26:00,2.1,17143.0,United Kingdom,4.2,7,2010,Registered
515427,22349,DOG BOWL CHASING BALL DESIGN,2,2010-07-12 13:45:00,3.75,13044.0,United Kingdom,7.5,7,2010,Registered
515439,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2010-07-12 14:52:00,1.28,Guest,United Kingdom,1.28,7,2010,Guest
515439,84686,BEACH HUT MIRROR,2,2010-07-12 14:52:00,8.47,Guest,United Kingdom,16.94,7,2010,Guest
515455,21452,TOADSTOOL MONEY BOX,12,2010-07-12 15:00:00,2.95,15673.0,United Kingdom,35.400000000000006,7,2010,Registered
515479,90134,OLD ROSE COMBO BEAD NECKLACE,1,2010-07-13 09:58:00,2.96,Guest,United Kingdom,2.96,7,2010,Guest
515508,84880,WHITE WIRE EGG HOLDER,12,2010-07-13 11:49:00,4.95,14870.0,United Kingdom,59.400000000000006,7,2010,Registered
515533,82580,BATHROOM METAL SIGN,2,2010-07-13 12:08:00,0.55,15719.0,United Kingdom,1.1,7,2010,Registered
515591,20776,ABSTRACT CIRCLES NOTEBOOK,1,2010-07-13 13:20:00,1.65,13428.0,United Kingdom,1.65,7,2010,Registered
515591,21875,KINGS CHOICE MUG,12,2010-07-13 13:20:00,1.25,13428.0,United Kingdom,15.0,7,2010,Registered
515595,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2010-07-13 13:50:00,1.25,13089.0,United Kingdom,15.0,7,2010,Registered
515609,21172,PARTY METAL SIGN ,1,2010-07-13 15:44:00,4.21,Guest,United Kingdom,4.21,7,2010,Guest
515621,48138,DOORMAT UNION FLAG,10,2010-07-14 09:54:00,6.35,14258.0,United Kingdom,63.5,7,2010,Registered
515635,20699,MOUSEY LONG LEGS SOFT TOY,6,2010-07-14 10:41:00,2.55,17714.0,United Kingdom,15.299999999999999,7,2010,Registered
515703,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,2010-07-14 12:29:00,0.65,14656.0,United Kingdom,5.2,7,2010,Registered
515705,47559B,TEA TIME OVEN GLOVE,2,2010-07-14 12:32:00,1.25,16327.0,United Kingdom,2.5,7,2010,Registered
515742,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,12,2010-07-14 13:01:00,0.85,15332.0,Lithuania,10.2,7,2010,Registered
515773,21930,JUMBO STORAGE BAG SKULLS,3,2010-07-14 14:51:00,1.95,16161.0,United Kingdom,5.85,7,2010,Registered
515792,20978,36 PENCILS TUBE SKULLS,1,2010-07-14 15:56:00,1.25,Guest,United Kingdom,1.25,7,2010,Guest
515814,21913,VINTAGE SEASIDE JIGSAW PUZZLES,4,2010-07-15 09:02:00,3.75,17145.0,United Kingdom,15.0,7,2010,Registered
515828,21232,STRAWBERRY CERAMIC TRINKET BOX,3,2010-07-15 11:08:00,1.25,15910.0,United Kingdom,3.75,7,2010,Registered
515880,21533,RETRO SPOT LARGE MILK JUG,3,2010-07-15 11:47:00,4.95,14107.0,United Kingdom,14.850000000000001,7,2010,Registered
515906,21721,CANDY SHOP  STICKER SHEET,2,2010-07-15 12:59:00,0.85,12748.0,United Kingdom,1.7,7,2010,Registered
515910,85217,ASSORTED ICE CREAM FRIDGE MAGNETS,48,2010-07-15 13:17:00,0.53,14298.0,United Kingdom,25.44,7,2010,Registered
515916,22333,RETRO SPORT PARTY BAG + STICKER SET,2,2010-07-15 13:32:00,1.65,15542.0,United Kingdom,3.3,7,2010,Registered
515922,21172,PARTY METAL SIGN ,6,2010-07-15 13:58:00,1.45,14667.0,United Kingdom,8.7,7,2010,Registered
515931,21624,VINTAGE UNION JACK DOORSTOP,3,2010-07-15 14:46:00,5.95,14961.0,United Kingdom,17.85,7,2010,Registered
515948,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2010-07-15 15:51:00,2.55,12490.0,France,15.299999999999999,7,2010,Registered
515995,22384,LUNCH BAG PINK RETROSPOT,10,2010-07-16 08:31:00,1.65,14648.0,United Kingdom,16.5,7,2010,Registered
516112,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2010-07-16 13:53:00,7.95,13958.0,United Kingdom,15.9,7,2010,Registered
516116,22332,SKULLS PARTY BAG + STICKER SET,3,2010-07-16 14:23:00,1.65,15452.0,United Kingdom,4.949999999999999,7,2010,Registered
516116,21506,"FANCY FONT BIRTHDAY CARD, ",12,2010-07-16 14:23:00,0.42,15452.0,United Kingdom,5.04,7,2010,Registered
516116,21890,S/6 WOODEN SKITTLES IN COTTON BAG,3,2010-07-16 14:23:00,2.95,15452.0,United Kingdom,8.850000000000001,7,2010,Registered
516130,84660C,PINK STITCHED WALL CLOCK,1,2010-07-16 15:11:00,3.75,13959.0,United Kingdom,3.75,7,2010,Registered
516132,15036,ASSORTED COLOURS SILK FAN,12,2010-07-16 15:27:00,0.75,16767.0,United Kingdom,9.0,7,2010,Registered
516134,84791,GINGHAM HEART DECORATION,1,2010-07-16 15:30:00,2.95,Guest,United Kingdom,2.95,7,2010,Guest
516141,22595,CHRISTMAS GINGHAM HEART,144,2010-07-16 16:30:00,0.72,16128.0,United Kingdom,103.67999999999999,7,2010,Registered
516146,84818,DANISH ROSE PHOTO FRAME,2,2010-07-16 17:58:00,2.51,Guest,United Kingdom,5.02,7,2010,Guest
516146,47503J,SET/3 FLORAL GARDEN TOOLS IN BAG,1,2010-07-16 17:58:00,16.13,Guest,United Kingdom,16.13,7,2010,Guest
516146,84912A,PINK ROSE WASHBAG,1,2010-07-16 17:58:00,3.36,Guest,United Kingdom,3.36,7,2010,Guest
516157,21733,RED HANGING HEART T-LIGHT HOLDER,2,2010-07-18 11:49:00,2.95,17261.0,United Kingdom,5.9,7,2010,Registered
516171,22487,WHITE WOOD GARDEN PLANT LADDER,1,2010-07-18 13:42:00,9.95,16496.0,United Kingdom,9.95,7,2010,Registered
516184,84406B,CREAM CUPID HEARTS COAT HANGER,1,2010-07-18 15:45:00,3.25,14343.0,United Kingdom,3.25,7,2010,Registered
516188,22325,MOBILE VINTAGE HEARTS ,2,2010-07-18 15:54:00,4.95,14599.0,United Kingdom,9.9,7,2010,Registered
516194,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,96,2010-07-19 10:04:00,1.25,13881.0,United Kingdom,120.0,7,2010,Registered
516263,22152,PLACE SETTING WHITE STAR,12,2010-07-19 11:59:00,0.42,17841.0,United Kingdom,5.04,7,2010,Registered
516265,22380,TOY TIDY SPACEBOY  ,1,2010-07-19 12:07:00,2.1,16782.0,United Kingdom,2.1,7,2010,Registered
516265,20728,LUNCH BAG CARS BLUE,1,2010-07-19 12:07:00,1.65,16782.0,United Kingdom,1.65,7,2010,Registered
516270,22584,PACK OF 6 PANNETONE GIFT BOXES,24,2010-07-19 12:22:00,2.55,14646.0,Netherlands,61.199999999999996,7,2010,Registered
516287,22355,CHARLOTTE BAG SUKI DESIGN,10,2010-07-19 12:53:00,0.85,13081.0,United Kingdom,8.5,7,2010,Registered
516287,22090,PAPER BUNTING RETRO SPOTS,6,2010-07-19 12:53:00,2.95,13081.0,United Kingdom,17.700000000000003,7,2010,Registered
516287,21060,PARTY INVITES BALLOON GIRL,12,2010-07-19 12:53:00,0.85,13081.0,United Kingdom,10.2,7,2010,Registered
516287,21644,ASSORTED TUTTI FRUTTI HEART BOX,12,2010-07-19 12:53:00,1.25,13081.0,United Kingdom,15.0,7,2010,Registered
516302,22488,NATURAL SLATE RECTANGLE CHALKBOARD,6,2010-07-19 13:02:00,1.65,14062.0,United Kingdom,9.899999999999999,7,2010,Registered
516309,21090,SET/6 COLLAGE PAPER PLATES,12,2010-07-19 14:09:00,0.85,14426.0,United Kingdom,10.2,7,2010,Registered
516309,21089,SET/6 GREEN SPRING PAPER CUPS,12,2010-07-19 14:09:00,0.65,14426.0,United Kingdom,7.800000000000001,7,2010,Registered
516310,22272,FELTCRAFT DOLL MARIA,1,2010-07-19 14:12:00,2.95,18036.0,United Kingdom,2.95,7,2010,Registered
516310,21944,KITTENS DESIGN FLANNEL,1,2010-07-19 14:12:00,0.85,18036.0,United Kingdom,0.85,7,2010,Registered
516322,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,2010-07-19 15:17:00,7.49,17320.0,United Kingdom,7.49,7,2010,Registered
516325,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,2010-07-19 15:41:00,0.55,17651.0,United Kingdom,13.200000000000001,7,2010,Registered
516333,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2010-07-19 16:18:00,2.95,17188.0,United Kingdom,17.700000000000003,7,2010,Registered
516371,21556,CERAMIC STRAWBERRY MONEY BOX,3,2010-07-20 10:54:00,2.55,15002.0,United Kingdom,7.6499999999999995,7,2010,Registered
516433,21544,SKULLS  WATER TRANSFER TATTOOS ,1,2010-07-20 11:57:00,0.85,12748.0,United Kingdom,0.85,7,2010,Registered
516438,21770,OPEN CLOSED METAL SIGN,2,2010-07-20 12:08:00,4.95,13481.0,United Kingdom,9.9,7,2010,Registered
516452,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4,2010-07-20 13:17:00,3.25,13154.0,United Kingdom,13.0,7,2010,Registered
516454,15056BL,EDWARDIAN PARASOL BLACK,60,2010-07-20 13:34:00,4.95,14292.0,United Kingdom,297.0,7,2010,Registered
516470,22198,LARGE POPCORN HOLDER ,1,2010-07-20 15:28:00,3.36,Guest,United Kingdom,3.36,7,2010,Guest
516475,21407,BROWN CHECK CAT DOORSTOP ,2,2010-07-20 16:23:00,4.25,14040.0,United Kingdom,8.5,7,2010,Registered
516485,21035,SET/2 RED SPOTTY TEA TOWELS ,6,2010-07-21 09:46:00,2.95,12720.0,Germany,17.700000000000003,7,2010,Registered
516485,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,2010-07-21 09:46:00,1.65,12720.0,Germany,19.799999999999997,7,2010,Registered
516487,21158,MOODY GIRL DOOR HANGER ,12,2010-07-21 10:03:00,1.45,17865.0,United Kingdom,17.4,7,2010,Registered
516488,84782C,GREEN 3 TIER GLASS PLATE STAND,1,2010-07-21 10:04:00,12.75,17865.0,United Kingdom,12.75,7,2010,Registered
516488,21843,RED RETROSPOT CAKE STAND,3,2010-07-21 10:04:00,10.95,17865.0,United Kingdom,32.849999999999994,7,2010,Registered
516489,21535,RED RETROSPOT SMALL MILK JUG,6,2010-07-21 10:09:00,2.55,13952.0,United Kingdom,15.299999999999999,7,2010,Registered
516595,22659,LUNCH BOX I LOVE LONDON,3,2010-07-21 14:01:00,1.95,17757.0,United Kingdom,5.85,7,2010,Registered
516608,22419,LIPSTICK PEN RED,1,2010-07-21 14:38:00,0.42,17961.0,United Kingdom,0.42,7,2010,Registered
516609,21465,PINK FLOWER CROCHET FOOD COVER,1,2010-07-21 14:39:00,3.75,17338.0,United Kingdom,3.75,7,2010,Registered
516609,21916,SET 12 RETRO WHITE CHALK STICKS,6,2010-07-21 14:39:00,0.42,17338.0,United Kingdom,2.52,7,2010,Registered
516610,22445,PENCIL CASE LIFE IS BEAUTIFUL,6,2010-07-21 14:41:00,2.95,13615.0,United Kingdom,17.700000000000003,7,2010,Registered
516610,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2010-07-21 14:41:00,1.65,13615.0,United Kingdom,19.799999999999997,7,2010,Registered
516618,21157,RED SPOTTY WASHBAG,3,2010-07-21 16:01:00,2.1,12835.0,United Kingdom,6.300000000000001,7,2010,Registered
516627,15044C,PURPLE PAPER PARASOL,12,2010-07-22 10:06:00,2.95,14465.0,United Kingdom,35.400000000000006,7,2010,Registered
516686,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,16,2010-07-22 11:38:00,0.42,16975.0,United Kingdom,6.72,7,2010,Registered
516700,22502,PICNIC BASKET WICKER SMALL,1,2010-07-22 12:09:00,8.47,Guest,United Kingdom,8.47,7,2010,Guest
516711,22271,FELTCRAFT DOLL ROSIE,2,2010-07-22 12:17:00,2.95,13527.0,United Kingdom,5.9,7,2010,Registered
516718,20711,JUMBO BAG TOYS ,4,2010-07-22 12:27:00,1.95,14527.0,United Kingdom,7.8,7,2010,Registered
516719,21033,JUMBO BAG CHARLIE AND LOLA TOYS,1,2010-07-22 12:28:00,5.49,Guest,United Kingdom,5.49,7,2010,Guest
516734,20723,STRAWBERRY CHARLOTTE BAG,20,2010-07-22 13:43:00,0.85,16555.0,United Kingdom,17.0,7,2010,Registered
516748,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2010-07-22 15:06:00,5.91,Guest,United Kingdom,65.01,7,2010,Guest
516748,85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,5,2010-07-22 15:06:00,4.21,Guest,United Kingdom,21.05,7,2010,Guest
516748,84913A,SOFT PINK ROSE TOWEL ,2,2010-07-22 15:06:00,3.36,Guest,United Kingdom,6.72,7,2010,Guest
516752,21622,VINTAGE UNION JACK CUSHION COVER,1,2010-07-22 16:01:00,4.95,13031.0,United Kingdom,4.95,7,2010,Registered
516767,85130A,BEADED PEARL HEART WHITE LARGE,12,2010-07-22 17:21:00,1.65,13433.0,United Kingdom,19.799999999999997,7,2010,Registered
516767,22528,GARDENERS KNEELING PAD,12,2010-07-22 17:21:00,1.25,13433.0,United Kingdom,15.0,7,2010,Registered
516774,22379,RECYCLING BAG RETROSPOT ,4,2010-07-22 19:09:00,2.1,13969.0,United Kingdom,8.4,7,2010,Registered
516778,79532,MOSAIC GLASS BALL CANDLEHOLDER,6,2010-07-22 19:56:00,1.25,17602.0,United Kingdom,7.5,7,2010,Registered
516778,21348,PINK SPOTS CHOCOLATE NESTING BOXES ,1,2010-07-22 19:56:00,2.95,17602.0,United Kingdom,2.95,7,2010,Registered
516778,21259,VICTORIAN SEWING BOX SMALL ,1,2010-07-22 19:56:00,5.95,17602.0,United Kingdom,5.95,7,2010,Registered
516790,22382,LUNCH BAG SPACEBOY DESIGN ,2,2010-07-23 10:35:00,1.65,17963.0,United Kingdom,3.3,7,2010,Registered
516839,22198,LARGE POPCORN HOLDER ,12,2010-07-23 11:17:00,1.65,12647.0,Germany,19.799999999999997,7,2010,Registered
516839,22667,RECIPE BOX RETRO SPOT DESIGN,6,2010-07-23 11:17:00,2.95,12647.0,Germany,17.700000000000003,7,2010,Registered
516856,22604,SET OF 4 NAPKIN CHARMS CUTLERY,1,2010-07-23 12:02:00,2.55,Guest,United Kingdom,2.55,7,2010,Guest
516869,90082D,DIAMANTE BOW BROOCH BLACK COLOUR,1,2010-07-23 12:29:00,6.35,17908.0,United Kingdom,6.35,7,2010,Registered
516875,21931,JUMBO STORAGE BAG SUKI,10,2010-07-23 13:29:00,1.95,13665.0,United Kingdom,19.5,7,2010,Registered
516884,21955,DOORMAT UNION JACK GUNS AND ROSES,10,2010-07-23 14:15:00,6.35,15311.0,United Kingdom,63.5,7,2010,Registered
516884,20679,EDWARDIAN PARASOL RED,1,2010-07-23 14:15:00,5.95,15311.0,United Kingdom,5.95,7,2010,Registered
516885,21355,TOAST ITS - I LOVE YOU ,12,2010-07-23 14:16:00,1.25,12615.0,France,15.0,7,2010,Registered
516885,21929,JUMBO BAG PINK VINTAGE PAISLEY,20,2010-07-23 14:16:00,1.95,12615.0,France,39.0,7,2010,Registered
516885,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2010-07-23 14:16:00,1.65,12615.0,France,19.799999999999997,7,2010,Registered
516892,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,1,2010-07-23 15:09:00,0.43,Guest,United Kingdom,0.43,7,2010,Guest
516908,48184,DOORMAT ENGLISH ROSE ,1,2010-07-25 11:00:00,7.49,16326.0,United Kingdom,7.49,7,2010,Registered
516918,22618,COOKING SET RETROSPOT,2,2010-07-25 11:31:00,9.95,16075.0,United Kingdom,19.9,7,2010,Registered
516920,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,2010-07-25 11:37:00,9.95,14092.0,United Kingdom,19.9,7,2010,Registered
516921,22276,WASH BAG VINTAGE ROSE PAISLEY,6,2010-07-25 11:37:00,2.55,12866.0,Belgium,15.299999999999999,7,2010,Registered
516922,35937,CERISE+GOLD CHRISTMAS STOCKING DEC,3,2010-07-25 11:46:00,0.38,15727.0,United Kingdom,1.1400000000000001,7,2010,Registered
516922,21122,SET/10 PINK SPOTTY PARTY CANDLES,4,2010-07-25 11:46:00,1.25,15727.0,United Kingdom,5.0,7,2010,Registered
516922,40018E,TEA TIME PAPER LANTERNS,10,2010-07-25 11:46:00,1.95,15727.0,United Kingdom,19.5,7,2010,Registered
516927,21504,SKULLS GREETING CARD,12,2010-07-25 12:19:00,0.42,12841.0,United Kingdom,5.04,7,2010,Registered
516941,21078,SET/20 STRAWBERRY PAPER NAPKINS ,4,2010-07-25 14:30:00,0.85,15898.0,United Kingdom,3.4,7,2010,Registered
516941,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,2010-07-25 14:30:00,1.95,15898.0,United Kingdom,3.9,7,2010,Registered
516948,84946,ANTIQUE SILVER TEA GLASS ETCHED,24,2010-07-25 15:27:00,1.25,14551.0,United Kingdom,30.0,7,2010,Registered
516956,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2010-07-25 15:44:00,6.45,13148.0,United Kingdom,12.9,7,2010,Registered
516959,22662,LUNCH BAG DOLLY GIRL DESIGN,4,2010-07-25 16:06:00,1.65,13451.0,United Kingdom,6.6,7,2010,Registered
516962,22480,RED TEA TOWEL CLASSIC DESIGN,12,2010-07-26 09:04:00,1.25,12476.0,Germany,15.0,7,2010,Registered
516962,22430,ENAMEL WATERING CAN CREAM,4,2010-07-26 09:04:00,4.95,12476.0,Germany,19.8,7,2010,Registered
516963,21326,AGED GLASS SILVER T-LIGHT HOLDER,144,2010-07-26 09:07:00,0.55,13001.0,United Kingdom,79.2,7,2010,Registered
516968,22641,SET OF 4 NAPKIN CHARMS INSTUMENT   ,6,2010-07-26 10:03:00,2.55,15080.0,United Kingdom,15.299999999999999,7,2010,Registered
516968,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,6,2010-07-26 10:03:00,2.95,15080.0,United Kingdom,17.700000000000003,7,2010,Registered
516985,22055,MINI CAKE STAND  HANGING STRAWBERY,1,2010-07-26 10:59:00,3.36,Guest,United Kingdom,3.36,7,2010,Guest
516990,21714,CITRONELLA CANDLE GARDEN POT,3,2010-07-26 11:00:00,2.51,Guest,United Kingdom,7.529999999999999,7,2010,Guest
517017,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2010-07-26 11:34:00,1.25,13004.0,United Kingdom,15.0,7,2010,Registered
517069,22383,LUNCH BAG SUKI  DESIGN ,3,2010-07-26 13:50:00,1.65,15015.0,United Kingdom,4.949999999999999,7,2010,Registered
517070,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2010-07-26 13:57:00,1.95,14257.0,United Kingdom,15.6,7,2010,Registered
517070,20717,STRAWBERRY SHOPPER BAG,10,2010-07-26 13:57:00,1.25,14257.0,United Kingdom,12.5,7,2010,Registered
517076,22067,CHOC TRUFFLE GOLD TRINKET POT ,2,2010-07-26 14:05:00,3.36,Guest,United Kingdom,6.72,7,2010,Guest
517076,84568,GIRLS ALPHABET IRON ON PATCHES ,12,2010-07-26 14:05:00,0.43,Guest,United Kingdom,5.16,7,2010,Guest
517076,22324,BLUE POLKADOT KIDS BAG,1,2010-07-26 14:05:00,4.21,Guest,United Kingdom,4.21,7,2010,Guest
517094,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,1,2010-07-26 14:36:00,0.85,Guest,United Kingdom,0.85,7,2010,Guest
517124,84078A,SET/4 WHITE RETRO STORAGE CUBES ,2,2010-07-27 09:38:00,39.95,12801.0,Sweden,79.9,7,2010,Registered
517133,84313C,ORANGE TV TRAY TABLE ,1,2010-07-27 10:26:00,4.25,15039.0,United Kingdom,4.25,7,2010,Registered
517153,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2010-07-27 10:43:00,1.65,18257.0,United Kingdom,16.5,7,2010,Registered
517154,22271,FELTCRAFT DOLL ROSIE,12,2010-07-27 10:48:00,2.95,13722.0,United Kingdom,35.400000000000006,7,2010,Registered
517156,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,2010-07-27 10:49:00,8.5,17157.0,United Kingdom,17.0,7,2010,Registered
517218,21973,SET OF 36 MUSHROOM PAPER DOILIES,12,2010-07-27 12:22:00,1.45,13384.0,United Kingdom,17.4,7,2010,Registered
517235,22505,MEMO BOARD COTTAGE DESIGN,1,2010-07-27 13:52:00,4.95,12804.0,Netherlands,4.95,7,2010,Registered
517238,20652,BLUE SPOTTY LUGGAGE TAG ,1,2010-07-27 14:04:00,1.25,17841.0,United Kingdom,1.25,7,2010,Registered
517252,22549,PICTURE DOMINOES,1,2010-07-27 15:32:00,1.45,12637.0,France,1.45,7,2010,Registered
517254,20751,FUNKY WASHING UP GLOVES ASSORTED,1,2010-07-27 16:22:00,2.1,15532.0,United Kingdom,2.1,7,2010,Registered
517260,90190B,GOLD/AMBER DROP EARRINGS W LEAF,1,2010-07-27 17:08:00,2.95,Guest,United Kingdom,2.95,7,2010,Guest
517275,22435,SET OF 9 HEART SHAPED BALLOONS,12,2010-07-28 10:21:00,1.25,15228.0,United Kingdom,15.0,7,2010,Registered
517317,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2010-07-28 11:46:00,0.55,15596.0,United Kingdom,13.200000000000001,7,2010,Registered
517324,21164,HOME SWEET HOME METAL SIGN ,6,2010-07-28 12:34:00,2.95,15658.0,United Kingdom,17.700000000000003,7,2010,Registered
517326,22383,LUNCH BAG SUKI  DESIGN ,20,2010-07-28 12:44:00,1.65,17682.0,United Kingdom,33.0,7,2010,Registered
517328,22087,PAPER BUNTING WHITE LACE,12,2010-07-28 12:46:00,2.95,13408.0,United Kingdom,35.400000000000006,7,2010,Registered
517352,22375,AIRLINE BAG VINTAGE JET SET BROWN,2,2010-07-28 14:45:00,6.35,13796.0,United Kingdom,12.7,7,2010,Registered
517362,22071,SMALL WHITE RETROSPOT MUG IN BOX ,1,2010-07-28 16:39:00,3.75,17266.0,United Kingdom,3.75,7,2010,Registered
517382,21361,LOVE LARGE WOOD LETTERS ,1,2010-07-28 17:26:00,12.75,14898.0,United Kingdom,12.75,7,2010,Registered
517394,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,2010-07-29 10:02:00,2.25,18264.0,United Kingdom,13.5,7,2010,Registered
517400,22087,PAPER BUNTING WHITE LACE,6,2010-07-29 10:20:00,2.95,15358.0,United Kingdom,17.700000000000003,7,2010,Registered
517454,21931,JUMBO STORAGE BAG SUKI,1,2010-07-29 11:22:00,4.21,Guest,United Kingdom,4.21,7,2010,Guest
517457,21897,POTTING SHED CANDLE CITRONELLA,1,2010-07-29 11:23:00,2.95,16883.0,United Kingdom,2.95,7,2010,Registered
517478,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1,2010-07-29 12:21:00,2.95,14451.0,United Kingdom,2.95,7,2010,Registered
517511,85099B,JUMBO BAG RED RETROSPOT,10,2010-07-29 13:23:00,1.95,16168.0,United Kingdom,19.5,7,2010,Registered
517513,20717,STRAWBERRY SHOPPER BAG,4,2010-07-29 13:28:00,1.25,15023.0,United Kingdom,5.0,7,2010,Registered
517528,71053,WHITE METAL LANTERN,8,2010-07-29 14:45:00,3.75,13101.0,United Kingdom,30.0,7,2010,Registered
517529,22183,CAKE STAND VICTORIAN FILIGREE MED,3,2010-07-29 14:57:00,6.75,16992.0,United Kingdom,20.25,7,2010,Registered
517541,35653,VINTAGE BEAD NOTEBOOK,1,2010-07-29 16:25:00,2.95,16933.0,United Kingdom,2.95,7,2010,Registered
517549,21238,RED SPOTTY CUP,2,2010-07-29 17:30:00,0.85,16782.0,United Kingdom,1.7,7,2010,Registered
517553,22386,JUMBO BAG PINK WITH WHITE SPOTS,10,2010-07-29 18:53:00,1.95,16032.0,United Kingdom,19.5,7,2010,Registered
517555,22662,LUNCH BAG DOLLY GIRL DESIGN,4,2010-07-29 19:18:00,1.65,15998.0,United Kingdom,6.6,7,2010,Registered
517558,21988,PACK OF 6 SKULL PAPER PLATES,5,2010-07-29 19:56:00,0.85,17921.0,United Kingdom,4.25,7,2010,Registered
517578,21985,PACK OF 12 HEARTS DESIGN TISSUES ,48,2010-07-30 10:44:00,0.29,14346.0,United Kingdom,13.919999999999998,7,2010,Registered
517578,48138,DOORMAT UNION FLAG,2,2010-07-30 10:44:00,7.49,14346.0,United Kingdom,14.98,7,2010,Registered
517620,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2010-07-30 11:35:00,0.85,17213.0,United Kingdom,10.2,7,2010,Registered
517620,21755,LOVE BUILDING BLOCK WORD,3,2010-07-30 11:35:00,5.95,17213.0,United Kingdom,17.85,7,2010,Registered
517634,21531,RED RETROSPOT SUGAR JAM BOWL,2,2010-07-30 12:46:00,5.06,Guest,United Kingdom,10.12,7,2010,Guest
517665,20727,LUNCH BAG  BLACK SKULL.,100,2010-07-30 14:39:00,1.45,13694.0,United Kingdom,145.0,7,2010,Registered
517714,22296,HEART IVORY TRELLIS LARGE,7,2010-08-01 11:22:00,1.65,13869.0,United Kingdom,11.549999999999999,8,2010,Registered
517714,22088,PAPER BUNTING COLOURED LACE,1,2010-08-01 11:22:00,2.95,13869.0,United Kingdom,2.95,8,2010,Registered
